,Title,Link,Lyrics
73,rnw@y,https://www.lyrics.com//lyric/32906117/Linkin+Park/Rnw%40y,"Graffiti sky, sky, sky [echo fade]
(I don't think you all ready)

Graffiti decorations under a sky of grey
This constant apprehension still giving me away
The lessons I've forgotten
Inside of all I've learned
Now I find myself in question
(point the finger at me again)
Guilty by association
(point the finger at me again)

I want to runaway
(I want to runaway)
I want to know the truth
(I want to know the truth)
I want to know the answers
(I want to know the answers)
I want to shut the door
(And open up my mind)
And open up my mind
(And open up my mind)

Paper bags and angry voices under a sky of grey
This constant apprehension won't seem to go away
All my talk of starting over
These words were never true
Now I find myself in question
(point the finger at me again)
I'm guilty by association
(point the finger at me again)

I want to runaway
(I want to runaway)
I want to know the truth
(I want to know the truth)
I want to know the answers
(I want to know the answers)
I want to shut the door
(And open up my mind)
And open up my mind
(And open up my mind)

Gonna runaway, gonna runaway
Gonna runaway, gonna runaway
Runaway [being scratched over and over again]
(Ya'll not ready)

Hey yo
I don't think ya'll ready for what I'm about to do
y'all new school dudes ain't even got no clue
How dare you forget about Bam and Zulu
Two urban jazz DJ's they paved the way
Let me spit it to y'all who said I wasn't gonna make it
Everytime I blaze it, ya'll the first to hate it
My team rains supreme and stays strong
Every 2 series son, they scared to put us on
Can't get with the high prince, get off your atis
Too many of y'all is dyin' for us so I gotta blaze it
I'm still reppin BK, Brooklyn D and on
Hell fire and family allienation
Banging hits in the backyard
Out on the episode
I'm a little kid named
Phoenix Orion

I want to runaway
(I want to runaway)
I want to know the truth
(I want to know the truth)
I want to know the answers
(I want to know the answers)
I want to shut the door
(And open up my mind)
And open up my mind
(And open up my mind)"
74,my,https://www.lyrics.com//lyric/19279175/Linkin+Park/My%3CDSMBR,"This is my December
This is my time of the year
This is my December
This is all so clear

This is my December
This is my snow-covered home
This is my December
This is me alone

And I
Just wish that I didn’t feel
Like there was something I missed
And I
Take back all the things I said
To make you feel like that
And I
Just wish that I didn't feel
Like there was something I missed
And I
Take back all the things I said to you

And I’d give it all away
Just to have somewhere to go to
Give it all away
To have someone to come home to

This is my December
These are my snow-covered trees
This is me pretending
This is all I need

And I
Just wish that I didn’t feel
Like there was something I missed
And I
Take back all the things I said
To make you feel like that
And I
Just wish that I didn’t feel
Like there was something I missed
And I
Take back all the things that I said to you

And I’d give it all away
Just to have somewhere to go to
Give it all away
To have someone to come home to

This is my December
This is my time of the year
This is my December
This is all so clear

Give it all away
Just to have somewhere to go to
Give it all away
To have someone to come home to

Give it all away
Just to have somewhere to go to
Give it all away
To have someone to come home to"
75,stef,https://www.lyrics.com//lyric/32906115/Linkin+Park/Stef,"Next message
Yo, what's up? It's Stef, call me up
I'm going to be in town all this week
So, if you want to get that track taken care of, let me know
Call me on my cell, all right? Late
"
76,by_myslf,https://www.lyrics.com//lyric/37656750/Linkin+Park/By_Myslf,"Myself!
Myself!

What do I do to ignore them behind me?
Do I follow my instincts blindly?
Do I hide my pride from these bad dreams
And give in to sad thoughts that are maddening?
Do I sit here and try to stand it?
Or do I try to catch 'em red-handed?
Do I trust some and get fooled by phoniness?
Or do I trust nobody and live in loneliness?
Because I can't hold on when I'm stretched so thin
I make the right moves but I'm lost within
I put on my daily façade but then
I just end up getting hurt again

By myself (myself)
I ask why, but in my mind
I find I can't rely on myself (myself)
I ask why, but in my mind
I find I can't rely on myself

I can't look around
It's too much to take in
I can't hold back
When I'm stretched so thin
I can't slow down
Watching everything spin
I can't look back
Starting over again

If I turn my back I'm defenseless
And to go blindly seems senseless
If I hide my pride and let it all go on
Then they'll take from me 'til everything is gone
If I let them go I'll be outdone
But if I try to catch them I'll be outrun
If I'm killed by the questions like a cancer
Then I'll be buried in the silence of the answer

By myself (myself)
I ask why, but in my mind
I find I can't rely on myself (myself)
I ask why, but in my mind
I find I can't rely on myself

I can't look around
It's too much to take in
I can't hold back
When I'm stretched so thin
I can't slow down
Watching everything spin
I can't look back
Starting over again

Don't you, don't you, don't you, don't you
Don't you, don't you, don't you, don't you
Don't you, don't you, don't you, don't you
Don't you, don't you, don't you, don't you
Don't you, don't you, don't you, don't you
Don't you, don't you, don't you, don't you
Don't you, don't you, don't you, don't you

Know! I can't tell you how to make it
Go! No matter what I do, how hard I
Try! I can't seem to convince myself
Why! I'm stuck on the outside, don't you
Know! I can't tell you how to make it
Go! No matter what I do, how hard I
Try! I can't seem to convince myself
Why! I'm stuck on the outside, don't you
Know! I can't tell you how to make it
Go! No matter what I do, how hard I
Try! I can't seem to convince myself
Why! I'm stuck on the outside, don't you
Know! I can't tell you how to make it
Go! No matter what I do, how hard I
Try! I can't seem to convince myself
Why! I'm stuck on the outside, don't you
Know! I can't tell you how to make it
Go! No matter what I do, how hard I
Try! I can't seem to convince myself
Why! I'm stuck on the outside, don't you
Know! I can't tell you how to make it
Go! No matter what I do, how hard I
Try! I can't seem to convince myself
Why! I'm stuck on the outside, don't you"
77,kyur4 th ich,https://www.lyrics.com//lyric/32906113/Linkin+Park/Kyur4+Th+Ich,"I'd like to introduce

In your, in your, in your, in your sound institute
Of invention of reliable audio weapon system

Let's, let's try, let's try, let's try something else

Folks, we have a very special guest for you tonight
Tonight, tonight break it down

Using the waves of sound a true master paralyzes
His opponent, leaving him vulnerable to an attack, Mr Hahn
"
78,1stp klosr,https://www.lyrics.com//lyric/19272812/Linkin+Park/1stp+Klosr,"(I'm about to break)

I cannot take this anymore
Saying everything I've said before
All these words, they make no sense
I found bliss in ignorance
Less I hear, the less you say
You'll find that out anyway

I find the answers aren't so clear
Wish I could find a way to disappear
All these thoughts, they make no sense
I found bliss in ignorance
Nothing seems to go away
Over and over again (over and over again, over and over again, over and over again, over and over again)
Just like before

Everything you say to me
And I'm about to break
I need a little room to breathe
And I'm about to break

Everything you say to me
And I'm about to break
I need a little room to breathe
And I'm about to break

These are the places where I can feel 
Torn from my body, my flesh, it peels 
During this ride, we can cut up what we like (I'm about to break)

Waiting alone, I cannot resist
Feeling this hate, I have never missed
Please, someone, give me a reason to rip off my face
Blood is a pouring and pouring and pouring and pouring and pouring and pouring
And pouring and pouring and pouring and pouring

Shut up when I'm talking to you, shut up
Blood is pouring (shut up)
Blood is pouring (shut up)
Blood is pouring, shut up when I'm talking to you (shut up)
Blood is pouring (shut up)
Blood is pouring (shut up)
Blood is pouring (shut up)
I'm about to break

Everything you say to me (and I'm about to break)
I need a little room to breathe (and I'm about to break)

Everything you say to me (and I'm about to break)
I need a little room to breathe (and I'm about to break)

Everything you say to me
Takes me one step closer to the edge and I'm about to break
I need a little room to breathe
'Cause I'm one step closer to the edge and I'm about to break

Everything you say to me
Takes me one step closer to the edge and I'm about to break
I need a little room to breathe
'Cause I'm one step closer to the edge and I'm about to"
79,krwlng,https://www.lyrics.com//lyric/30351131/Linkin+Park/Krwlng,"*faint* Crawling in my skin

*faint* Crawling in my skin
(Without a sense of confidence)
*faint* Consuming, Confusing...
Crawling in my skin
(Without a sense of confidence, I'm convinced that there's just too much pressure to take)
There's something inside me that pulls beneath the surface...

Ah, Crawling in my skin, (Crawling in my skin)
These wounds, they will not heal... (Wound, they will not heal)
Fear is how I fall, (fear is how I fall)
Confusing... Confusing what is real...
Confusing what is real...

There's something inside me that pulls beneath the surface
Consuming, confusing,
This lack of self-control, I fear, is neverending.
Controlling, I can't seem
to find myself again. My walls are closing in...
(Without a sense of confidence, I'm convinced that there's just too much pressure to take.)
I've felt this way before, SO INSECURE!!!

Crawling in my skin,
these wounds, they will not heal.
Fear is how I fall,
Confusing what is real.

Discomfort, endlessly, has pulled itself upon me,
distracting, reacting,
Against my will, I stand beside my own reflection,
It's haunting, how I can't seem...
To find myself again, my walls are closing in.
(Without a sense of confidence, I'm convinced that there's just too much pressure to take!)
I've felt this way before, SO INSECURE!!!
*Hold 1.5 times longer than last time*

Without a sense of confidence, (confidence)
Without a sense of confidence, (confidence)
Without a sense of Confidence, I'm convinced that there's just too much pressure to take.
Without a sense of confidence, (confidence)
Without a sense of confidence, (confidence)
Without a sense of confidence, I'm convinced that there's just too much pressure to take.

Seem to find myself again, My walls are closing in...
(Without a sense of confidence, I'm convinced that there's just too much pressure to take!)
I've felt this way before, SO INSECURE!!!

Crawling in my skin,
Thses wounds, they will not heal.
Fear is how I fall,
Confusing what is real.
Crawling in my skin,
These wounds, they will not heal.
Fear is how I fall,
Confusing, confusing what is real."
80,wake,https://www.lyrics.com//lyric/28770098/Linkin+Park/Wake,"Should I have a taste of this
Start and crush your nails
And start all over again
Could this all just be a dream
If I should fall to stormy weather
Wake Me, Wake Me
yeah
Maybe this time I can do it all wrong
Without my foot in my mouth
Without that blind in my sight
Could this all just be a dream
If i should fall to stormy weather
Wake Me, Wake Me 
yeah 
2x
oh, oh
Too scared to lose the one
I tried so hard for
Too scared to lose the one
I never had
2x
"
81,given up,https://www.lyrics.com//lyric/34527707/Linkin+Park/Given+Up,"Wake in a sweat again
Another day's been laid to waste
In my disgrace
Stuck in my head again 
Feels like I'll never leave this place
There's no escape

I'm my own worst enemy

I've given up
I'm sick of feeling
Is there nothing you can say
Take this all away
I'm suffocating
Tell me what the f**k is wrong with me

I don't know what to take
Thought I was focused but I'm scared
I'm not prepared
I hyperventilate
Looking for help somehow somewhere
And no one cares

I'm my own worst enemy

I've given up
I'm sick of feeling
Is there nothing you can say
Take this all away
I'm suffocating
Tell me what the f**k is wrong 
with me

GOD

Put me out of my misery
Put me out of my misery
Put me out of my
Put me out of my f**king misery

I've given up
I'm sick of feeling
Is there nothing you can say
Take this all away
I'm suffocating
Tell me what the f**k is
Wrong with me!"
82,shadow of the day,https://www.lyrics.com//lyric/28770094/Linkin+Park/Shadow+of+the+Day,"I close both locks below the window
I close both blinds and turn away
Sometimes solutions aren't so simple
Sometimes goodbye's the only way, oh

And the sun will set for you
The sun will set for you
And the shadow of the day
Will embrace the world in grey
And the sun will set for you

In cards and flowers on your window
Your friends all plead for you to stay
Sometimes beginnings aren't so simple
Sometimes goodbye's the only way, oh

And the sun will set for you
The sun will set for you
And the shadow of the day
Will embrace the world in grey
And the sun will set for you

And the shadow of the day
Will embrace the world in grey
And the sun will set for you

And the shadow of the day
Will embrace the world in grey
And the sun will set for you"
83,what i've done,https://www.lyrics.com//lyric/34318250/Linkin+Park/What+I%27ve+Done,"In this farewell
There's no blood, there's no alibi
'Cause I've drawn regret
From the truth of a thousand lies
So let mercy come and wash away
What I've done

I'll face myself to cross out what I've become
Erase myself
And let go of what I've done

Put to rest what you thought of me
While I clean this slate
With the hands of uncertainty
So let mercy come and wash away
What I've done

I'll face myself to cross out what I've become
Erase myself
And let go of what I've done

For what I've done
I start again
And whatever pain may come
Today this ends
I'm forgiving what I've done

I'll face myself to cross out what I've become
Erase myself
And let go of what I've done

(Na na na, na na na, na na na, na na na)
What I've done
(Na na na, na na na, na na na, na na na)
Forgiving what I've done
(Na na na, na na na, na na na, na na na, na na na)
(Na na na na)"
84,hands held high,https://www.lyrics.com//lyric/17939877/Linkin+Park/Hands+Held+High,"Turn my mic up louder
I got to say something
Lightweights stepping aside
When we come in
Feel it in your chest
The syllables get pumping
People on the street
They panic and start running
Words on loose leaf
Sheet complete coming
I jump on my mind
I summon the rhyme I'm dumping
Healing the blind
I promise to let the sun in
Sick of the dark ways
We march to the drumming
Jump when they tell us
They want to see jumping
F*ck that, I want to
See some fist pumping
Risk something
Take back what's yours
Say something that you know
They might attack you for
'Cause I'm sick of being treated
Like I had before
Like it's stupid standing for
What I'm standing for
Like this war is really just
A different brand of war
Like it doesn't cater the rich
And an abandon the poor
Like they understand you
In the back of the jet
When you can't put gas in your tank
These fuckers are laughing their way
To the bank and cashing their check
Asking you to have compassion and to have some respect

For a leader so nervous
In an obvious way
Stuttering and mumbling
For nightly news to replay
And the rest of the world
Watching at the end of the day
In the living room laughing
Like what did he say?

Amen, amen, amen, amen, amen

In my living room watching
But I am not laughing
'Cause when it gets tense
I know what might happen
The world is cold
The bold men take action
Have to react
Or get blown into fractions
Ten years old is something to see
Another kid my age drugged under a jeep
Taken and bound and found later under a tree
I wonder if he thought the ""next one could be me""
Do you see?
The soldiers they're out today
That brush the dust from bulletproof vests away
It's ironic
At times like this you pray
But a bomb blew the mosque up yesterday
There's bombs in the buses, bikes, roads
Inside your markets, your shops, your clothes
My dad, he's got a lot of fear I know
But enough pride inside not to let that show
My brother had a book he would hold with pride
A little red cover with a broken spine
In the back he hand wrote a quote inside
When the rich wage war, it's the poor who die

Meanwhile, the leader just talks away
Stuttering and mumbling
For nightly news to replay
And the rest of the world
Watching at the end of the day
Both scared and angry
Like what did he say?

Amen, amen, amen, amen, amen

With hands held high
Into a sky so blue
As the ocean opens up
To swallow you

With hands held high
Into a sky so blue
The ocean opens up
To swallow you

With hands held high
Into a sky so blue
The ocean opens up
To swallow you

With hands held high
Into a sky so blue
The ocean opens up
To swallow you

With hands held high
Into a sky so blue
The ocean opens up
To swallow you

With hands held high
Into a sky so blue
The ocean opens up
To swallow you"
85,no more sorrow,https://www.lyrics.com//lyric/34527708/Linkin+Park/No+More+Sorrow,"Are you lost in your lies?
Do you tell yourself I don't realize
Your crusade's a disguise?
Replaced freedom with fear
You trade money for lives
I'm aware of what you've done

No, no more sorrow
I've paid for your mistakes
Your time is borrowed
Your time has come to be replaced

I see pain, I see need
I see liars and fiends
Abuse power with greed
I had hope, I believed
But I'm beginning to think that I've been deceived
You will pay for what you've done!

No, no more sorrow
I've paid for your mistakes
Your time is borrowed
Your time has come to be replaced!

Thieves and hypocrites!
Thieves and hypocrites!
Thieves and hypocrites!

No, no more sorrow
I've paid for your mistakes
Your time is borrowed
Your time has come to be replaced

No more sorrow
I've paid for your mistakes
Your time is borrowed
Your time has come to be replaced

Your time has come to be replaced
Your time has come to be erased!
"
86,valentine's day,https://www.lyrics.com//lyric/30323407/Linkin+Park/Valentine%27s+Day,"My insides all turned to ash, so slow
And blew away as I collapsed, so cold

A black wind took them away from sight
And now the darkness over day, that night
And the clouds above move closer
Looking so dissatisfied
But the heartless wind kept blowing, blowing

I used to be my own protection, but not now
Cause my path has lost direction, somehow
A black wind took you away from sight
And now the darkness over day, that night

And the clouds above move closer
Looking so dissatisfied
And the ground below grew colder
As they put you down inside
But the heartless wind kept blowing, blowing

So now you're gone, and I was wrong
I never knew what it was like to be alone

On a Valentine's Day, on a Valentine's Day
On a Valentine's Day, on a Valentine's Day
On a Valentine's Day (I used to be my own protection)
On a Valentine's Day (but not now)
On a Valentine's Day ('Cause my mind has lost direction
On a Valentine's Day (somehow)
On a Valentine's Day (I used to be my own protection
On a Valentine's Day (but not now)
On a Valentine's Day ('Cause my mind has lost direction
On a Valentine's Day (somehow)"
87,in between,https://www.lyrics.com//lyric/13465827/Linkin+Park/In+Between,"Let me apologize to begin with
Let me apologize for what I'm about to say
But trying to be genuine was harder than it seemed
And somehow I got caught up in between

Let me apologize to begin with
Let me apologize for what I'm about to say
But trying to be someone else was harder than it seemed
And somehow I got caught up in between

Between my pride and my promise
Between my lies and how the truth gets in the way
The things I want to say to you get lost before they come
The only thing that's worse than one is none

Let me apologize to begin with
Let me apologize for what I'm about to say
But trying to regain your trust was harder than it seemed
And somehow I got caught up in between

Between my pride and my promise
Between my lies and how the truth gets in the way
The things I want to say to you get lost before they come
The only thing that's worse than one is none

The only thing that's worse than one is none

And I cannot explain to you
In anything I say, or do, or plan
Fear is not afraid of you
Guilt's a language you can understand
I cannot explain to you in anything I say or do
I hope the actions speak the words they can

For my pride and my promise
For my lies and how the truth gets in the way
The things I want to say to you get lost before they come
The only thing that's worse than one is...
For my pride and my promise
Between my lies and how the truth gets in the way
The things I want to say to you get lost before they come
The only thing that's worse than one is none
The only thing that's worse than one is none
The only thing that's worse than one is none"
88,in pieces,https://www.lyrics.com//lyric/28756417/Linkin+Park/In+Pieces,"Telling me to go
But hands beg me to stay
Your lips say that you love
Your eyes say that you hate

There's truth in your lies
Doubt in your faith
What you build, you lay to waste
There's truth in your lies
Doubt in your faith
All I've got's what you didn't take

So I, I won't be the one
Be the one to leave this
In pieces
And you, you will be alone
Alone with all your secrets
And regrets
Don't lie

You promise me the sky
Then toss me like a stone
You wrap me in your arms
And chill me to the bone

There's truth in your lies
Doubt in your faith
All I've got's what you didn't take

So I, I won't be the one
Be the one to leave this
In pieces
And you, you will be alone
Alone with all your secrets
And regrets
Don't lie

So I, I won't be the one
Be the one to leave this
In pieces
And you, you will be alone
Alone with all your secrets
And regrets
Don't lie"
89,the little things give you away,https://www.lyrics.com//lyric/19253848/Linkin+Park/The+Little+Things+Give+You+Away,"Water grey
Through the windows, up the stairs

Chilling rain
Like an ocean everywhere

[Chorus]
Don't want to reach for me do you
I mean nothing to you
The little things give you away

And now there will be no mistaking
The levees are breaking

All you've ever wanted
Was someone to truly look up to you

And six feet under water
I
Do

Hope decays
Generations disappear

Washed away
As a nation simply stares

[Chorus]

Don't want to reach for me do you
I mean nothing to you
The little things give you away

But there will be no mistaking
The levees are breaking

All you've ever wanted
Was someone to truly look up to you

And six feet under water
I
Do

All you've ever wanted
Was someone to truly look up to you

And six feet under ground now
I
Now I do

Little things give you away
Little things give you away
Little things give you away
Little things give you away
Little things give you away

(Little things give you away)

All you've ever wanted
Was someone to truly look up to you

(Little things give you away)

All you've ever wanted
Was someone to truly look up to you

(Little things give you away)

All you've ever wanted
Was someone to truly look up to you

(Little things give you away)

All you've ever wanted
Was someone to truly look up to you

(Little things give you away)

All you've ever wanted
Was someone to truly look up to you

(Little things give you away)

All you've ever wanted
Was someone to truly look up to you

(Little things give you away)"
90,the requiem,https://www.lyrics.com//lyric/24426038/Linkin+Park/The+Requiem,"God save us everyone
Will we burn
Inside the fires of a thousand suns

For the sins of hand
The sins of our tongue
The sins of our father
The sins of our young

God save us everyone

Will we burn
Inside the fires of a thousand suns

For the sins of hand
The sins of our tongue
The sins of our father
The sins of our young"
91,the radiance,https://www.lyrics.com//lyric/24426037/Linkin+Park/The+Radiance,"We knew the world would not be the same
A few people laughed, a few people cried, most people were silent
I remembered the line from the Hindu scripture, the Bhagavad-Gita
Vishnu is trying to persuade the Prince that he should do his duty
And to impress him takes on his multi-armed form and says
Now I am become Death, the destroyer of worlds
I suppose we all thought that, one way or another"
92,burning in the skies,https://www.lyrics.com//lyric/24426036/Linkin+Park/Burning+in+the+Skies,"I use the dead wood to make the fire rise
The blood of innocence burning in the skies
I filled my cup with the rising of the sea
And poured it out in an ocean of debris

Ooh, I'm swimming in the smoke
Of bridges I have burned
So don't apologize
I'm losing what I don't deserve
What I don't deserve

We held our breathe when the clouds began to form
But you were lost in the beating of the storm
But in the end we were made to be apart
In separate chambers of the human heart

Ooh, I'm swimming in the smoke
Of bridges I have burned
So don't apologize
I'm losing what I don't deserve
It's in the blackened bones
Of bridges I have burned
So don't apologize
I'm losing what I don't deserve
What I don't deserve

I'm swimming in the smoke
Of bridges I have burned
So don't apologize
I'm losing what I don't deserve
The blame is mine alone
For bridges I have burned
So don't apologize
I'm losing what I don't deserve
What I don't deserve
What I don't deserve, ooh woah
What I don't deserve

I use the dead wood to make the fire rise
The blood of innocence burning in the skies"
93,empty spaces,https://www.lyrics.com//lyric/21936639/Linkin+Park/Empty+Spaces,
94,when they come for me,https://www.lyrics.com//lyric/24426034/Linkin+Park/When+They+Come+for+Me,"Yeah,
I am not a pattern to be followed
The pill that I'm on
Is a tough one to swallow
I'm not a criminal
Not a role model
Not a born leader
I'm a tough act to follow

I am not the fortunate and the fame
Or the same verse I'm telling you to forfeit the game
I came in the ring like a dog on a chain
And I found out the underbelly is sicker than it seems
And it seems ugly, but it can get worse
'Cause even the blueprint is a gift and a curse
'Cause once you have the theory of how the thing works
Everybody wants the next thing to be just like the first

And I'm not a robot
I'm not a monkey
I will not dance even if the beat's funky
Opposite of lazy, far from a punk ya'll
Stop talking, start tryna catch up mother fucker

And all the people say
Aah, aah, aah

Tryin' to catch up mother fucker

Aah, aah, aah

Lauren said money changes situations
Big said it increases the complication
Kane said don't stab, I ain't the one
Chuck said that an Uzi weigh a mother fucking ton
And I'm just a student of the game that they taught me
Rocking every stage and every place that they brought me
I'm awfully underrated
But can be corrected

And so this second I'm gonna save it for the record
I am the opposite of whack
Opposite of weak
Opposite of slack
Standing in the heat
Standing in a crack
Closest to a beat, far from a punk
Ya'll outta stop talking, start tryna catch up mother fucker
And all the people say
Aah, aah, aah

Trying to catch up mother fucker

Aah, aah, aah

Oh when they come for me
Come for me
I'll be gone

Oh when they come for me
Come for me
I'll be gone

Oh when they come for me
Come for me
I'll be gone

And all the people say
Aah, aah, aah

Trying to catch up mother fucker

Aah, aah, aah

And all the people say
Aah, aah, aah

Trying to catch up mother fucker

Aah, aah, aah
Aah, aah, aah
Aah, aah, aah"
95,robot boy,https://www.lyrics.com//lyric/24426033/Linkin+Park/Robot+Boy,"You say you're not gonna fight
'Cause no one will fight for you
And you think there's not enough love
And no one to give it to
And you're sure you've hurt for so long
You've got nothing left to lose
So you say you're not gonna fight
'Cause no one will fight for you

You say the weight of the world
Has kept you from letting go
And you think compassion's a flaw
And you'll never let it show
And you're sure you've hurt in a way
That no one will ever know

But someday the weight of the world
Will give you the strength to go

Hold on, the weight of the world
Will give you the strength to go
So hold on, the weight of the world
Will give you the strength to go
So hold on, the weight of the world
Will give you the strength to go
Just hold, on the weight of the world
Will give you the strength to go"
96,jornada del muerto,https://www.lyrics.com//lyric/24426032/Linkin+Park/Jornada+del+Muerto,"もちあげて ときはなして
もちあげて ときはなして
もちあげて ときはなして
もちあげて ときはなして"
97,waiting for the end,https://www.lyrics.com//lyric/37042006/Linkin+Park/Waiting+for+the+End,"This is not the end
This is not the beginning
Just a voice like a riot
Rocking every revision
But you listen to the tone
And the violent rhythm
And though the words sound steady
Something empty's within 'em

We say, ""yeah""
With fists flying up in the air
Like we're holding onto something
That's invisible there
'Cause we're living at the mercy of
The pain and the fear
Until we get, forget it
Let it all disappear

Waiting for the end to come
Wishing I had strength to stand
This is not what I had planned
It's out of my control

Flying at the speed of light
Thoughts were spinning in my head
So many things were left unsaid
It's hard to let you go

(Oh) I know what it takes to move on
I know how it feels to lie
All I wanna do
Is trade this life for something new
Holding on to what I haven't got

Sitting in an empty room
Trying to forget the past
This was never meant to last
I wish it wasn't so

(Oh) I know what it takes to move on

I know how it feels to lie
All I wanna do
Is trade this life for something new
Holding on to what I haven't got

Yeah, yeah
What was left when that fire was gone?
I thought it felt right but that right was wrong
All caught up in the eye of the storm
And trying to figure out what it's like moving on
And I don't even know what kind of things I've said
My mouth kept moving and my mind went dead
So, picking up the pieces, now where to begin?
The hardest part of ending is starting again

All I wanna do
Is trade this life for something new
Holding on to what I haven't got

This is not the end
This is not the beginning
Just a voice like a riot
Rocking every revision
But you listen to the tone
And the violent rhythm
Though the words sound steady
Something empty's within 'em
(Holding on to what I haven't got)

We say, ""yeah""
With fists flying up in the air
Like we're holding onto something
That's invisible there
'Cause we're living at the mercy of
The pain and the fear
Until we get it, forget it
Let it all disappear
(Holding on to what I haven't got)"
98,blackout,https://www.lyrics.com//lyric/24426030/Linkin+Park/Blackout,"I'm stuck in this bed you made
Alone with a sinking feeling
I saw through the words you said
To the secrets you've been keeping
It's written upon your face
All the lies how they cut so deeply
You can't get enough you take
And take and take and never say

No, you've gotta get it inside
You push it back down
You push it back down
No, you'll never get it inside
Push it back down black out blood in your eye

You say that it's not your fault
And swear that I am mistaken
You said it's not what it seems
No remorse for the trust you're breaking
You run but then back you fall
Suffocate in the mess you're making
You can't get enough you take
And take and take and take and take
F*ck it are you listening?

No, you've gotta get it inside
You push it back down
You push it back down
No, you'll never get it inside
Push it back down
You push it back down
No, you've gotta get it inside
You push it back down
You push it back down
No, you'll never get it inside
Push it back down
Black out blood in your eye

Floating down, as colors fill the light
We look up from the ground
In fields of paper white
And floating up you pass us in the night
A future gazing out a past to overwrite
So come down far below
We've been waiting to collect the things you know
Come down far below
We've been waiting to collect what you've let go

Come down
Oh
Come down
Oh
Come down
Oh
Come down
Oh
Come down
Oh"
99,wretches and kings,https://www.lyrics.com//lyric/36280073/Linkin+Park/Wretches+and+Kings,"There's a time, when the operation of the machine becomes so odious
Makes you so sick at heart, that you can't take part
You can't even passively take part
And you've got to put your bodies upon the gears and upon the wheels
Upon the levers, upon all the apparatus
And you've got to make it stop

To save face, how low can you go?
Talk a lotta game, but yet you don't know
Static on the wind, makes us all say whoa
The people up top push the people down low
Get down, and obey every word
Steady, get in line if you haven't yet heard
Wanna take what I got, don't be absurd
Don't fight the power, nobody gets hurt
If you haven't heard yet, then I'm lettin' you know
There ain't shit we don't run when the guns unload
And no one make a move, unless my people say so
Got everything outta control, now everybody go

Hey, hey, hey, hey, hey, hey, hey

Feel alone, final blow
We, the animals, take control
Hear us now, clear and tall
Wretches and kings, we come for you

So keep face, how slow can you go?
Talk a lotta shit, and yet you don't know
Fire on the wind, makes you all say whoa
The people up top and the people down low
Get down, and I'm runnin' it like that
The front of the attack is exactly where I'm at
Somewhere in between the kick and the hi-hat
The pen and the contract, the pitch and the contact
So get with the combat, I'm lettin' them know
There ain't shit you can say to make me back down, no
So push the button, let the whole thing blow
Spinning everything outta control, now everybody go

Hey, hey, hey, hey, hey, hey, hey

Feel alone, final blow
We, the animals, take control
Hear us now, clear and tall
Wretches and kings, we come for you
Still alone, fight our blow
Filthy animals beat down low
Steel and bone, black and blue
Run at the sunshine, we come for you

From the front to the back and to side to side
If you feel what I feel, put 'em up real high
Front to the back and the side to side
If you feel what I feel, put 'em up real high
Front to the back and the side to side
If you feel what I feel, put 'em up real high
Front to the back and the side to side
If you feel what I feel, put 'em up real high
Front to the back and the side to side
If you feel what I feel, put 'em up real high
Front to the back and the side to side
If you feel what I feel, put 'em up real high

When the operation of the machine becomes so odious
Makes you so sick at heart, that you can't take part
You can't even passively take part
And you've got to put your bodies upon the gears and upon the wheels
Upon the levers, upon all the apparatus, and you've got to make it stop
And you've got to indicate to the people, run in to the people on it
And unless you're free, the machine will be prevented from working at all

Hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey"
100,"wisdom, justice, and love",https://www.lyrics.com//lyric/24426028/Linkin+Park/Wisdom%2C+Justice%2C+and+Love,"I come to this magnificent house of worship tonight
Because my conscience leaves me no other choice
A true revolution of values will lay hands on the world order and say of war
This way of settling difference is, is not just
This business of burning human beings with napalm
Filling our nation's homes with orphans and widows
Of injecting poisonous drugs of hate into veins of peoples normally humane

Of sending men home from the dark and bloody battlefields
Physically handicapped and psychologically deranged
Cannot be reconciled with wisdom, justice and love
Cannot be reconciled with wisdom, justice and love
Cannot be reconciled with wisdom, justice and love
Cannot be reconciled with wisdom, justice and love
Cannot be reconciled with wisdom, justice and love
Cannot be reconciled with wisdom, justice and love"
101,iridescent,https://www.lyrics.com//lyric/24336992/Linkin+Park/Iridescent,"You were standing in the wake of devastation
You were waiting on the edge of the unknown
And with the cataclysm raining down, insides crying save me now
You were there impossibly alone.

Do you feel cold and lost in desperation
You build up hope but failure's all you've known
Remember all the sadness and frustration
And let it go, let it go.

And in the burst of light that blinded every angel
As if the sky had blown the heavens into stars
You felt the gravity of temper grace falling into empty space
No one there to catch you in their arms

Do you feel cold and lost in desperation
You build up hope but failure's all you've known
Remember all the sadness and frustration
And let it go, let it go.

Let it go
Let it go
Let it go
Let it go

Do you feel cold and lost in desperation
You build up hope but failure's all you've known
Remember all the sadness and frustration
And let it go, let it go."
102,fallout,https://www.lyrics.com//lyric/36280553/Linkin+Park/Fallout,"I'm swimming in the smoke
Of bridges I have burned
So don't apologize
I'm losing what I don't deserve

The blame is mine alone
For bridges I have burned

So don't apologize
I'm losing what I don't deserve
What I don't deserve"
